,Open_time,Open,High,Low,Close,Volume,Close_time,Quote asset volumn,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
2,2021-04-06 20:00:00,57990.03000000,58655.00000000,57161.86000000,57850.57000000,20438.81585700,1617782399999,1181960268.86718781,624258,10129.10779900,585994765.14536602
0,2021-04-07 04:00:00,57850.57000000,57938.77000000,55612.00000000,56451.45000000,32752.90900800,1617811199999,1857890223.09773279,947202,15661.34026700,888690661.38615388
1,2021-04-07 12:00:00,56451.46000000,56850.00000000,55473.00000000,55953.45000000,18036.68079400,1617839999999,1013443524.51959409,634973,8947.13408900,502752607.39711001
2,2021-04-07 20:00:00,55953.44000000,57333.85000000,55700.00000000,57025.71000000,14204.17548300,1617868799999,805276508.41291026,523805,7097.07162300,402318083.44761072
0,2021-04-08 04:00:00,57023.63000000,57912.02000000,56311.77000000,57768.13000000,18517.24575600,1617897599999,1058303781.73995113,612449,9145.26691400,522682210.90262706
1,2021-04-08 12:00:00,57769.00000000,58153.31000000,57449.04000000,58077.52000000,11561.72578000,1617926399999,668199392.39956557,524826,5919.35197300,342126565.09365270
2,2021-04-08 20:00:00,58077.52000000,58419.45000000,57654.00000000,58051.42000000,10882.00387000,1617955199999,631822230.01844413,462385,5365.74785600,311553351.70746892
0,2021-04-09 04:00:00,58048.70000000,58894.90000000,57669.58000000,58240.00000000,18541.14743600,1617983999999,1082000779.86731087,695525,9290.61879200,542220621.39695892
1,2021-04-09 12:00:00,58239.99000000,58600.00000000,57870.57000000,58142.54000000,11408.73360500,1618012799999,664517687.40382927,458052,5697.86780800,331905394.80560859
2,2021-04-09 20:00:00,58142.55000000,61500.00000000,57900.01000000,60480.40000000,33811.21390700,1618041599999,2030995886.41149644,1009386,18820.48744000,1130179624.12953505
0,2021-04-10 04:00:00,60480.40000000,60997.18000000,59811.74000000,60247.26000000,17822.77717400,1618070399999,1077410978.50695872,706049,8754.33333100,529247741.67945073
1,2021-04-10 12:00:00,60247.26000000,60550.00000000,58374.61000000,59769.13000000,18272.43303600,1618099199999,1088731687.55057849,754963,8443.81679500,503431031.94445416
2,2021-04-10 20:00:00,59769.13000000,60699.00000000,59339.83000000,59655.49000000,15343.33838700,1618127999999,920825197.97743527,582007,8054.81268100,483442740.86303571
0,2021-04-11 04:00:00,59655.50000000,60144.70000000,59232.52000000,59645.46000000,13137.30638800,1618156799999,783617024.37595074,591717,6382.98832900,380769151.74469521
1,2021-04-11 12:00:00,59645.45000000,60190.00000000,59405.18000000,60002.43000000,12676.07061600,1618185599999,757590704.26459526,572378,6360.25776900,380137198.83574637
2,2021-04-11 20:00:00,59998.80000000,61300.00000000,59586.01000000,60711.01000000,18246.10405300,1618214399999,1101294709.74618057,609660,9813.54293100,592648600.51806396
0,2021-04-12 04:00:00,60711.00000000,60878.25000000,59350.59000000,59986.83000000,24803.94051100,1618243199999,1492834200.44221012,736371,11850.16983200,713315491.60993579
1,2021-04-12 12:00:00,59986.82000000,60241.32000000,59680.90000000,59860.00000000,13324.99255300,1618271999999,798913957.68307603,460267,5981.48839000,358624731.28302918
2,2021-04-12 20:00:00,59860.01000000,61415.50000000,59805.15000000,61050.99000000,24144.67210500,1618300799999,1465394712.00888512,686408,11822.03812900,717688729.98011748
0,2021-04-13 04:00:00,61050.99000000,63657.86000000,61046.45000000,63331.83000000,40333.62965500,1618329599999,2529107343.10893014,1234237,20729.03900800,1299450287.51539824
1,2021-04-13 12:00:00,63331.83000000,63777.77000000,62530.00000000,63575.00000000,18370.38698600,1618358399999,1160375320.27180239,783090,9111.45589100,575585430.87433469
2,2021-04-13 20:00:00,63575.01000000,64854.00000000,63063.32000000,64288.80000000,23613.36338400,1618387199999,1509144010.30136732,810033,12129.71712600,775294226.58502754
0,2021-04-14 04:00:00,64288.80000000,64787.98000000,62345.67000000,63045.02000000,33670.73318700,1618415999999,2145794276.64160554,1025971,16068.46077900,1024301557.20675508
1,2021-04-14 12:00:00,63045.03000000,63764.62000000,61301.00000000,62959.53000000,25332.24742200,1618444799999,1584142941.21400365,809621,11872.19962200,742575299.62090575
2,2021-04-14 20:00:00,62959.53000000,63491.45000000,62333.55000000,62842.56000000,15729.83310700,1618473599999,990791034.77459618,545199,7696.67618800,484903613.04337135
0,2021-04-15 04:00:00,62842.56000000,63137.92000000,62020.00000000,62715.18000000,17028.93320000,1618502399999,1066406897.28288066,660942,8339.08971900,522265970.05480198
1,2021-04-15 12:00:00,62715.17000000,63800.00000000,62308.00000000,63159.98000000,18890.93403300,1618531199999,1191733806.23570520,731887,9592.40247200,605133512.19008116
2,2021-04-15 20:00:00,63158.74000000,63520.61000000,61025.00000000,61414.83000000,31961.76439600,1618559999999,1991307974.17095767,836931,14765.75423600,919832187.29577901
0,2021-04-16 04:00:00,61414.88000000,61627.00000000,60000.00000000,61551.62000000,38685.62997900,1618588799999,2354568792.38620277,1044491,18758.51844300,1141848302.15512623
1,2021-04-16 12:00:00,61551.62000000,62087.98000000,61105.00000000,61334.80000000,21116.74550900,1618617599999,1301415903.05833288,758518,10045.75046800,619070425.05366768
2,2021-04-16 20:00:00,61334.81000000,62506.05000000,61114.14000000,62114.99000000,18022.83817700,1618646399999,1117385259.85651027,707251,8977.84357000,556615269.82432817
0,2021-04-17 04:00:00,62114.99000000,62458.28000000,60094.00000000,60264.66000000,24694.98699900,1618675199999,1510034234.47568336,960426,11672.12391300,713638191.09339685
1,2021-04-17 12:00:00,60264.65000000,60955.00000000,59580.91000000,60006.66000000,16194.43095200,1618703999999,978282316.34285334,601139,7736.30662300,467468674.46178080
2,2021-04-17 20:00:00,60006.67000000,60499.00000000,50931.30000000,56180.34000000,58680.91573800,1618732799999,3295406296.70623031,1593808,27804.32095800,1559443745.69746122
0,2021-04-18 04:00:00,56184.51000000,56498.00000000,53064.66000000,55452.45000000,44254.88907100,1618761599999,2429109293.96788875,1087044,21512.21827800,1181353169.55726603
1,2021-04-18 12:00:00,55452.45000000,56688.28000000,54859.75000000,56150.01000000,21946.32701500,1618790399999,1224864136.75503518,763237,10088.07757300,563156165.84149108
2,2021-04-18 20:00:00,56150.01000000,57485.46000000,55690.62000000,57323.35000000,21227.50229800,1618819199999,1206439833.54105422,718604,10240.47238100,582110121.51280451
0,2021-04-19 04:00:00,57323.34000000,57526.81000000,54221.58000000,54585.22000000,37407.23567100,1618847999999,2103154622.41978053,1087565,18452.58657900,1037178897.33360460
1,2021-04-19 12:00:00,54581.82000000,56600.00000000,54351.67000000,55633.14000000,19594.30429800,1618876799999,1089025124.68630855,584358,9669.32601900,537328028.39232260
2,2021-04-19 20:00:00,55633.14000000,55792.15000000,53329.96000000,54410.57000000,21865.66171700,1618905599999,1194173482.76288849,622300,10468.82976400,571690556.25427156
0,2021-04-20 04:00:00,54410.57000000,56455.93000000,54230.38000000,55323.19000000,26817.96165100,1618934399999,1489979827.97708671,804660,13300.81964100,738929326.42151677
1,2021-04-20 12:00:00,55323.18000000,57076.24000000,55099.63000000,56425.00000000,24060.85878300,1618963199999,1353548080.87955109,721860,11749.94032200,661297084.90918715
2,2021-04-20 20:00:00,56425.00000000,56757.91000000,54968.69000000,55304.04000000,19389.85772000,1618991999999,1080019898.98347525,631886,8730.36454900,486281588.52288501
0,2021-04-21 04:00:00,55304.04000000,56346.70000000,54276.85000000,56153.75000000,24682.36616300,1619020799999,1366633437.17756712,739508,12106.56546500,670471464.49504912
1,2021-04-21 12:00:00,56149.93000000,56339.98000000,53536.02000000,53787.63000000,22912.53302600,1619049599999,1257896242.53626082,763552,11351.99947900,623312530.25415979
2,2021-04-21 20:00:00,53787.62000000,54850.00000000,52561.00000000,54144.99000000,31799.97393300,1619078399999,1712004817.56922173,748152,15371.74837400,827658121.78822955
0,2021-04-22 04:00:00,54146.01000000,55521.48000000,53080.00000000,54651.64000000,27907.53980700,1619107199999,1518746450.02167572,786009,13837.29914500,753165811.64147779
1,2021-04-22 12:00:00,54651.63000000,55166.19000000,50500.00000000,51690.96000000,44949.11759700,1619135999999,2364232589.72719479,1210460,21341.72395100,1122921352.95899849
2,2021-04-22 20:00:00,51690.95000000,52131.85000000,47700.00000000,47942.44000000,69766.99152200,1619164799999,3474367495.68490014,1546801,33640.47806100,1677821863.08525876
0,2021-04-23 04:00:00,47936.00000000,50300.00000000,47500.00000000,49836.62000000,39943.39177700,1619193599999,1960261250.71207203,852158,19777.05254800,970390254.35645234
1,2021-04-23 12:00:00,49836.63000000,51301.34000000,49470.26000000,51125.14000000,22520.39742000,1619222399999,1136468571.07094619,489278,10352.09064400,522180676.61317320
2,2021-04-23 20:00:00,51110.56000000,51166.22000000,49304.06000000,49805.20000000,18052.48753000,1619251199999,904485351.90444684,361754,8981.19273500,449884015.74327819
0,2021-04-24 04:00:00,49798.96000000,50360.63000000,48657.14000000,50212.03000000,24209.85484600,1619279999999,1196910844.17313559,479902,11075.16241600,547501066.58702195
1,2021-04-24 12:00:00,50210.01000000,51000.00000000,49650.00000000,50047.84000000,13099.17019700,1619308799999,660684806.80108058,323329,6725.87785600,339222627.52649748
2,2021-04-24 20:00:00,50047.84000000,50452.85000000,49600.00000000,49683.94000000,6426.89574700,1619323258146,321705995.81543044,128141,3295.89818700,165013241.51940811
0,2021-04-25 04:00:00,49683.95000000,50567.91000000,49161.94000000,50257.97000000,21112.22816100,1619366399999,1051532675.14490323,531124,10330.86083800,514401934.09848182
1,2021-04-25 12:00:00,50257.97000000,50434.00000000,46930.00000000,49066.77000000,30716.52109600,1619395199999,1494619644.22698591,816214,14140.57236900,688505695.91027654
2,2021-04-25 20:00:00,49066.76000000,53080.00000000,48753.44000000,52801.37000000,34306.03222500,1619423999999,1775098022.30972629,744617,17851.06516700,923252191.09523536
0,2021-04-26 04:00:00,52801.37000000,53950.00000000,52275.00000000,53571.12000000,25545.23968800,1619452799999,1362748419.53310057,685955,12347.17304500,658511344.35120965
1,2021-04-26 12:00:00,53571.13000000,54356.62000000,52600.36000000,54001.39000000,26459.53021100,1619481599999,1417842061.55456018,743972,12985.69853700,695611971.40886837
2,2021-04-26 20:00:00,54001.38000000,54933.74000000,53222.00000000,54545.01000000,18287.75312600,1619510399999,988360745.77596475,469074,8445.87067700,456439658.26076631
0,2021-04-27 04:00:00,54545.00000000,55300.00000000,54248.92000000,54981.87000000,22012.40922700,1619539199999,1205669281.90687157,659092,10610.70202100,581198146.63741823
1,2021-04-27 12:00:00,54981.86000000,55460.00000000,54258.40000000,55011.97000000,13763.87232200,1619567999999,755689300.68415340,440500,6574.50193100,361093996.27815163
2,2021-04-27 20:00:00,55011.97000000,55738.00000000,53813.16000000,54255.98000000,20184.37539500,1619596799999,1106558325.20902585,639888,9301.99885100,509827823.46172061
0,2021-04-28 04:00:00,54255.98000000,55327.00000000,53917.64000000,54338.14000000,16858.52508900,1619625599999,920592607.43842597,568472,8422.63659600,459908830.12091948
1,2021-04-28 12:00:00,54338.14000000,56428.00000000,54002.00000000,54846.22000000,18087.55853100,1619654399999,993091854.85922588,621682,9037.39797500,496542261.43268197
2,2021-04-28 20:00:00,54846.23000000,55195.84000000,53482.22000000,54465.14000000,15860.70209500,1619683199999,860962051.67420769,525971,7444.25926000,404151004.19657399
0,2021-04-29 04:00:00,54465.27000000,54739.43000000,53303.68000000,53703.11000000,19047.81539000,1619711999999,1030168269.03903872,695169,9166.84541500,495834076.74729734
1,2021-04-29 12:00:00,53703.11000000,53816.19000000,52330.94000000,53555.00000000,17577.50197000,1619740799999,932090014.76279487,542536,8728.63922700,462836086.98866817
2,2021-04-29 20:00:00,53555.00000000,54558.80000000,53013.01000000,54343.11000000,17801.82856000,1619769599999,958883216.87791390,575700,9128.90028900,491854629.29677112
0,2021-04-30 04:00:00,54343.11000000,57258.15000000,54051.11000000,57180.06000000,29678.58383900,1619798399999,1646469217.24416637,913638,15856.44375300,880042046.99088423
1,2021-04-30 12:00:00,57180.05000000,57963.00000000,56277.39000000,57694.27000000,21098.49764600,1619827199999,1202834938.61729928,778310,10648.78504500,606969859.93652266
2,2021-04-30 20:00:00,57697.25000000,58458.07000000,57421.05000000,57725.14000000,16826.83664800,1619855999999,976160357.89397602,619386,8035.30030900,466202347.41029224
0,2021-05-01 04:00:00,57725.14000000,58043.01000000,56956.14000000,57356.58000000,14566.66645500,1619884799999,838467989.10403933,699662,7173.01676200,412922296.07688317
1,2021-05-01 12:00:00,57356.59000000,57998.97000000,57218.00000000,57800.37000000,11206.84873300,1619913599999,645714607.84450545,423965,5366.49315500,309230328.52654806
2,2021-05-01 20:00:00,57797.35000000,57911.02000000,56171.31000000,56633.02000000,13347.55995600,1619942399999,760311241.67623281,500747,6443.77292300,367009946.67600817
0,2021-05-02 04:00:00,56633.03000000,57286.96000000,56035.25000000,56595.20000000,13155.23760500,1619971199999,744948201.24188755,463013,6630.06301200,375453875.74020996
1,2021-05-02 12:00:00,56595.20000000,57141.05000000,56212.00000000,56578.21000000,10310.08130200,1619999999999,584503787.52150647,407878,5099.05590100,289105810.02293977
2,2021-05-02 20:00:00,56578.21000000,58848.00000000,56525.00000000,58787.87000000,18743.26328400,1620028799999,1086494059.57276035,609233,9596.53058000,556310336.95089600
0,2021-05-03 04:00:00,58787.88000000,58981.44000000,57260.00000000,57601.83000000,20603.88801500,1620057599999,1201142466.49268016,722609,9941.82087000,579682866.71871532
1,2021-05-03 12:00:00,57603.33000000,58170.00000000,56435.00000000,57169.39000000,18302.77998700,1620086399999,1049968016.56194026,770286,8997.70408300,516292970.48865337
2,2021-05-03 20:00:00,57169.39000000,57200.00000000,54580.00000000,55917.97000000,25496.76948500,1620115199999,1423775338.29309582,737126,12153.63412700,679024038.93827472
0,2021-05-04 04:00:00,55917.98000000,56637.89000000,53526.00000000,53799.33000000,36181.74330000,1620143999999,2002769000.01964324,1003149,17169.96446100,950614032.81708532
1,2021-05-04 12:00:00,53802.54000000,54824.00000000,53046.69000000,53200.01000000,23646.11311800,1620172799999,1278857725.98823610,752354,11706.08965800,633156432.05938981
2,2021-05-04 20:00:00,53205.05000000,55415.83000000,52900.00000000,54858.35000000,23208.39187700,1620201599999,1267536308.34451910,663790,11253.07653100,614704907.74934043
0,2021-05-05 04:00:00,54858.35000000,57712.06000000,54679.13000000,57636.74000000,29294.35510100,1620230399999,1641435325.47340208,871486,14936.47268600,837118825.07794592
1,2021-05-05 12:00:00,57635.89000000,58069.82000000,56576.04000000,57436.11000000,24761.17646100,1620259199999,1419022662.33351526,842843,12539.92579900,718715778.94999031
2,2021-05-05 20:00:00,57436.11000000,57570.00000000,56331.66000000,56814.79000000,19369.43368200,1620287999999,1103096293.81963401,680436,9495.49465100,540787075.26947597
0,2021-05-06 04:00:00,56814.79000000,58360.00000000,56763.00000000,57088.49000000,24552.85507300,1620316799999,1411453516.71868664,803545,12438.94464400,715307678.69135719
1,2021-05-06 12:00:00,57088.48000000,57475.00000000,55200.00000000,56393.68000000,26259.38315300,1620345599999,1477739717.19877675,975900,12314.46034800,693115527.73118329
2,2021-05-06 20:00:00,56393.68000000,57122.17000000,55241.63000000,55766.34000000,22910.94732200,1620374399999,1283649808.26341409,730200,11149.17719100,624623298.36138677
0,2021-05-07 04:00:00,55766.33000000,57680.00000000,55570.35000000,57519.24000000,25220.21341400,1620403199999,1431534265.36365620,793138,12582.36801100,714110899.86365484
1,2021-05-07 12:00:00,57519.25000000,58650.00000000,56749.75000000,57314.75000000,26411.58709300,1620431999999,1524190413.84770205,838354,13146.05736400,758875199.00471547
2,2021-05-07 20:00:00,57315.49000000,58599.99000000,56900.00000000,58463.06000000,18335.42014900,1620460799999,1061618911.21023536,688749,9039.22537100,523457958.35712012
0,2021-05-08 04:00:00,58463.06000000,59438.64000000,57472.95000000,57599.87000000,29743.89926100,1620489599999,1747636934.55101911,889365,14824.99349900,871213496.19060815
1,2021-05-08 12:00:00,57599.86000000,59500.00000000,57560.63000000,58862.05000000,21630.58661800,1620518399999,1270297986.22680990,733264,10465.48028600,614771168.04117695
2,2021-05-08 20:00:00,58866.53000000,59300.00000000,57575.00000000,57965.59000000,28027.54036900,1620547199999,1638695761.64983277,844155,14157.68228100,828163092.79624040
0,2021-05-09 04:00:00,57965.59000000,58400.00000000,56235.66000000,57379.58000000,24795.60303200,1620575999999,1424762603.73087120,763145,11754.69460200,675618632.59364167
1,2021-05-09 12:00:00,57379.58000000,58439.70000000,57048.96000000,58240.84000000,16982.97650900,1620604799999,980094336.12589469,562839,8388.67357400,484177816.55029987
2,2021-05-09 20:00:00,58240.83000000,59500.00000000,58009.96000000,58370.17000000,20791.20840300,1620633599999,1224999552.40807008,622098,10655.51045300,628002907.82487714
0,2021-05-10 04:00:00,58370.17000000,58593.79000000,56700.00000000,58296.36000000,28975.49517100,1620662399999,1673138024.82452731,830987,13832.63350100,798978736.98692509
1,2021-05-10 12:00:00,58296.35000000,58593.70000000,53400.00000000,55816.14000000,39819.64567600,1620691199999,2233645062.73353997,1122334,18569.83307500,1041219853.15576943
2,2021-05-10 20:00:00,55816.14000000,56435.48000000,54370.00000000,55740.09000000,23788.29862800,1620719999999,1316689480.54918947,632034,11359.65649700,628757108.95976730
0,2021-05-11 04:00:00,55737.89000000,56190.00000000,54766.44000000,56052.82000000,24895.68618700,1620748799999,1383636610.35048853,740707,11932.45286200,663103599.15230475
1,2021-05-11 12:00:00,56052.83000000,56862.43000000,55750.00000000,56670.02000000,15645.55573500,1620777599999,882704563.86334104,538739,7588.71898000,428214880.11156147
2,2021-05-11 20:00:00,56670.02000000,58000.01000000,56555.12000000,57101.07000000,19815.68934600,1620806399999,1134516449.62355077,592363,10006.09433200,572904757.95004281
0,2021-05-12 04:00:00,57101.08000000,57195.50000000,55232.56000000,55479.13000000,28344.90989800,1620835199999,1595737737.57032144,750820,14443.10344400,813178518.98680398
1,2021-05-12 12:00:00,55479.13000000,55677.31000000,48600.00000000,49631.32000000,51682.19059200,1620863999999,2745860905.91659570,1333643,23850.62822500,1268814369.15573036
2,2021-05-12 20:00:00,49537.15000000,51367.19000000,46000.00000000,50879.72000000,58910.80087500,1620892799999,2943236722.89595175,1363251,28065.39904700,1403272343.74870385
0,2021-05-13 04:00:00,50879.73000000,50950.00000000,48457.12000000,49627.64000000,45446.03116000,1620921599999,2265425312.92832526,1118055,22781.65778700,1135753815.75749987
1,2021-05-13 12:00:00,49627.63000000,50429.99000000,47000.00000000,49670.97000000,42975.17008600,1620950399999,2095032652.77712385,1089200,20894.94652500,1019709308.49839160
2,2021-05-13 20:00:00,49671.92000000,50390.70000000,48799.75000000,49987.20000000,27897.21214500,1620979199999,1383819618.11389715,693228,13386.75296300,664055058.95056818
0,2021-05-14 04:00:00,49987.19000000,51483.00000000,49880.00000000,51211.98000000,28782.75040800,1621007999999,1456610101.74069938,748250,13330.28273200,674536155.32867249
1,2021-05-14 12:00:00,51211.98000000,51322.41000000,49030.00000000,49841.45000000,23402.24175300,1621036799999,1175475195.55331409,654382,10467.09316800,525571406.22347397
2,2021-05-14 20:00:00,49844.16000000,50700.00000000,48400.00000000,48469.28000000,25292.64638000,1621065599999,1252294133.43572905,685807,12025.56170800,595637531.99066919
0,2021-05-15 04:00:00,48469.71000000,49697.63000000,47721.84000000,48982.99000000,31049.85593100,1621094399999,1515635980.42428299,751767,14660.17611600,715634140.65167908
1,2021-05-15 12:00:00,48983.00000000,48994.27000000,46555.00000000,46762.99000000,33094.94704800,1621123199999,1582845732.65734584,849217,15572.18063900,745031172.21867282
2,2021-05-15 20:00:00,46762.99000000,49500.00000000,46467.00000000,49375.28000000,23603.13475700,1621151999999,1137169497.68442379,618804,11380.41689100,548518620.81192495
0,2021-05-16 04:00:00,49375.28000000,49795.89000000,47566.01000000,47727.26000000,25122.96857800,1621180799999,1226216370.44752457,654458,11977.26781900,584380948.07302306
1,2021-05-16 12:00:00,47727.26000000,48097.59000000,43825.39000000,46431.50000000,65543.70944000,1621209599999,3004111739.98395229,1388033,30439.90616700,1395771827.22307138
2,2021-05-16 20:00:00,46426.83000000,46686.00000000,42196.97000000,45149.18000000,68729.31661700,1621238399999,3030620740.46078444,1295057,32680.03342900,1442284706.51520563
0,2021-05-17 04:00:00,45143.28000000,45800.00000000,43156.00000000,43362.75000000,46989.49682500,1621267199999,2106773211.23909740,878739,23305.91780800,1045051589.57338596
1,2021-05-17 12:00:00,43357.00000000,44939.20000000,42001.00000000,43538.04000000,50938.35929400,1621295999999,2209361580.23397570,1043025,24624.19534400,1068419460.23432998
2,2021-05-17 20:00:00,43538.02000000,45799.29000000,43150.79000000,45172.70000000,36471.35000200,1621324799999,1638389054.08613293,719641,17254.48458500,774733975.01638661
0,2021-05-18 04:00:00,45172.69000000,45662.14000000,42507.00000000,42969.47000000,42676.01319000,1621353599999,1879942675.75356145,955824,20354.88180300,897330968.96970677
1,2021-05-18 12:00:00,42969.46000000,43825.65000000,42250.02000000,42849.78000000,37832.49759200,1621382399999,1628338552.70820745,885700,18093.63402200,778783835.22988649
2,2021-05-18 20:00:00,42849.78000000,43584.90000000,38550.00000000,40371.44000000,85194.67802500,1621411199999,3432529489.04207093,1557938,38857.35761000,1566326536.30347585
0,2021-05-19 04:00:00,40354.98000000,40888.00000000,30000.00000000,37318.52000000,168694.17433500,1621439999999,6161873040.58522792,3003714,79545.93433800,2914694759.01092867
1,2021-05-19 12:00:00,37310.14000000,40442.00000000,36111.00000000,36690.09000000,100458.39080100,1621468799999,3883292405.24449879,1769410,49868.05536000,1929011221.20912170
2,2021-05-19 20:00:00,36671.23000000,40780.87000000,34850.00000000,39959.68000000,80747.72680100,1621497599999,3075499552.69322910,1605727,40328.24984400,1537991775.73683485
0,2021-05-20 04:00:00,39959.67000000,42451.67000000,38700.00000000,41432.88000000,67994.93042300,1621526399999,2778042641.57257403,1366189,33840.99370100,1383537047.99130569
1,2021-05-20 12:00:00,41432.88000000,41900.00000000,38110.00000000,40526.64000000,54274.93969900,1621555199999,2166354872.91041675,1297982,25997.88286800,1038117089.50435369
2,2021-05-20 20:00:00,40525.39000000,42200.00000000,39222.00000000,39842.57000000,36057.81455000,1621583999999,1462473342.32653849,898472,17012.75180700,690368486.66865096
0,2021-05-21 04:00:00,39842.58000000,41789.40000000,36444.44000000,36794.57000000,82511.62180300,1621612799999,3218880228.97209498,1524516,38235.27259600,1492904897.30468574
1,2021-05-21 12:00:00,36803.28000000,37825.75000000,33488.00000000,37252.01000000,83531.45190500,1621641599999,3031993038.97549536,1570348,38754.40700600,1408476002.81431364
2,2021-05-21 20:00:00,37263.35000000,38100.00000000,35200.62000000,36269.28000000,48902.57361800,1621670399999,1795424975.38842751,954973,24762.86802800,909236325.74033416
0,2021-05-22 04:00:00,36266.36000000,38829.00000000,36258.96000000,38162.40000000,47658.60055700,1621699199999,1800004026.66985471,1037134,23783.33036500,898709215.15185493
1,2021-05-22 12:00:00,38161.92000000,38600.00000000,37158.14000000,37449.73000000,29981.06951400,1621727999999,1135138645.61611887,724584,14764.25361900,559135959.63786886
2,2021-05-22 20:00:00,37458.51000000,38270.64000000,35530.00000000,35927.69000000,34747.70998200,1621756799999,1286250985.69249667,769623,16798.79061800,622001415.76965184
0,2021-05-23 04:00:00,35927.70000000,35930.89000000,32600.00000000,33318.09000000,102164.52840600,1621785599999,3506090295.89513540,1818114,49512.23847500,1699715228.37070008
1,2021-05-23 12:00:00,33316.42000000,35000.00000000,31111.01000000,34655.25000000,80223.80820500,1621814399999,2638901181.61620998,1494267,38326.63031600,1262542675.60602969
2,2021-05-23 20:00:00,34681.44000000,36887.00000000,34031.00000000,36645.79000000,48019.09522000,1621843199999,1705121407.59996788,1014381,23434.45036200,832291960.27249768
0,2021-05-24 04:00:00,36645.79000000,38637.70000000,35877.52000000,37539.63000000,64778.78688300,1621871999999,2416916933.67454219,1282857,32798.26510400,1224553566.98271848
1,2021-05-24 12:00:00,37539.64000000,39920.00000000,36818.55000000,38796.29000000,48833.01186800,1621900799999,1874734690.87683483,1213340,25352.10984800,974186571.26366448
2,2021-05-24 20:00:00,38810.99000000,39791.77000000,37608.00000000,38985.06000000,38026.40295100,1621929599999,1469043512.58858124,914350,18717.72021400,723255260.51248647
0,2021-05-25 04:00:00,38993.91000000,39110.00000000,36419.62000000,38277.57000000,50546.55435500,1621958399999,1897023584.62463305,992524,24155.14986600,906775768.87493790
1,2021-05-25 12:00:00,38277.55000000,38753.98000000,37011.00000000,38324.72000000,23423.27109800,1621987199999,887452482.16551453,601436,11280.66673400,427432580.56348665
2,2021-05-25 20:00:00,38324.72000000,40755.00000000,37800.44000000,40445.79000000,35158.72740000,1622015999999,1385941767.30117150,837101,17318.57412900,683164376.09051480
0,2021-05-26 04:00:00,40445.79000000,40841.00000000,38440.00000000,38758.61000000,40515.88349300,1622044799999,1602386256.72258788,928882,19801.85867000,783210328.19770332
1,2021-05-26 12:00:00,38758.62000000,39450.69000000,37900.03000000,39241.91000000,29106.16250300,1622073599999,1125389481.23979543,666336,13364.64419500,517048637.27170668
2,2021-05-26 20:00:00,39241.92000000,39243.10000000,37134.27000000,38275.47000000,27301.45481000,1622102399999,1036075405.16244568,626919,13248.89964900,502819772.43227864
0,2021-05-27 04:00:00,38275.47000000,40411.14000000,37826.08000000,39667.00000000,34613.02472700,1622131199999,1368173687.96629812,806031,17306.98763800,684159124.75057695
1,2021-05-27 12:00:00,39666.99000000,39721.28000000,38195.19000000,38529.98000000,24632.67925700,1622159999999,957164432.92479966,669232,11700.12551400,454702656.34628161
2,2021-05-27 20:00:00,38529.99000000,38877.83000000,36442.00000000,36975.93000000,37481.04380100,1622188799999,1402816162.20131320,851854,17727.53068300,663393365.16669091
0,2021-05-28 04:00:00,36975.65000000,37279.98000000,35100.00000000,36749.31000000,53127.90544500,1622217599999,1925887998.39411693,1001081,25035.61737900,908057998.05271282
1,2021-05-28 12:00:00,36751.59000000,36845.93000000,34684.00000000,35663.49000000,44768.68047400,1622246399999,1597556781.33818330,806243,21564.13379100,769609325.85405546
2,2021-05-28 20:00:00,35661.79000000,37338.58000000,35604.30000000,36145.02000000,28440.19937500,1622275199999,1035066089.05606513,594031,14028.91980300,510697816.49671917
0,2021-05-29 04:00:00,36145.00000000,36350.00000000,33800.00000000,34416.27000000,48188.54537700,1622303999999,1681115935.67573415,867107,22884.66999400,798747873.09114980
1,2021-05-29 12:00:00,34416.26000000,35100.00000000,33632.76000000,34605.15000000,36034.34793700,1622332799999,1233661310.59079578,708505,17370.60985500,594899979.19113716
2,2021-05-29 20:00:00,34605.15000000,36232.09000000,33379.00000000,35998.33000000,30771.40823800,1622361599999,1070622462.19591755,608149,15333.15698700,533883499.44455175
0,2021-05-30 04:00:00,35996.12000000,36488.00000000,35100.00000000,35477.00000000,25289.02170800,1622390399999,903493418.99599623,535742,13189.11542300,471394648.57724015
1,2021-05-30 12:00:00,35477.00000000,36350.00000000,35300.00000000,35641.27000000,17474.95702100,1622419199999,627879066.95632838,416001,8884.54149300,319339774.53278210
2,2021-05-30 20:00:00,35641.26000000,36000.00000000,34153.84000000,35850.17000000,30284.33398400,1622447999999,1058309397.70607930,573794,14117.81716400,493462418.88208774
0,2021-05-31 04:00:00,35850.17000000,37278.03000000,35588.08000000,36961.16000000,41524.24600000,1622476799999,1521062890.20804861,760395,20925.88818500,766536557.40211695
1,2021-05-31 12:00:00,36961.16000000,37499.00000000,36510.01000000,37253.81000000,22352.15530500,1622505599999,826675446.91700061,562170,11294.22715500,417797747.77315680
2,2021-05-31 20:00:00,37253.82000000,37894.81000000,36478.00000000,36831.58000000,24742.40624100,1622534399999,918675715.19139659,626050,11834.65015100,439295648.45162854
0,2021-06-01 04:00:00,36831.58000000,37440.00000000,35666.00000000,36235.29000000,35849.71337600,1622563199999,1308002044.88612863,685648,17838.62703900,651229987.23817195
