,time,BTC-PERP,ETH-PERP
0,2019-03-06T15:00:00+00:00,-1.00E-05,3.00E-05
1,2019-03-06T16:00:00+00:00,-2.00E-05,0
2,2019-03-06T17:00:00+00:00,-2.00E-05,-4.00E-05
3,2019-03-06T18:00:00+00:00,-2.00E-05,3.00E-05
4,2019-03-06T19:00:00+00:00,-0.00025,0.00016
5,2019-03-06T20:00:00+00:00,-0.00025,0.00015
6,2019-03-06T21:00:00+00:00,-1.00E-05,2.00E-05
7,2019-03-06T22:00:00+00:00,-1.00E-05,5.00E-05
8,2019-03-06T23:00:00+00:00,0,7.00E-05
9,2019-03-07T00:00:00+00:00,-1.00E-05,5.00E-05
10,2019-03-07T01:00:00+00:00,0,3.00E-05
11,2019-03-07T02:00:00+00:00,-1.00E-05,0
12,2019-03-07T03:00:00+00:00,2.00E-05,2.00E-05
13,2019-03-07T04:00:00+00:00,3.00E-05,1.00E-05
14,2019-03-07T05:00:00+00:00,0,-3.00E-05
15,2019-03-07T06:00:00+00:00,1.00E-05,0
16,2019-03-07T07:00:00+00:00,2.00E-05,3.00E-05
17,2019-03-07T08:00:00+00:00,1.00E-05,-1.00E-05
18,2019-03-07T09:00:00+00:00,0,-5.00E-05
19,2019-03-07T10:00:00+00:00,2.00E-05,8.00E-05
20,2019-03-07T11:00:00+00:00,4.00E-05,1.00E-05
21,2019-03-07T12:00:00+00:00,3.00E-05,5.00E-05
22,2019-03-07T13:00:00+00:00,1.00E-05,3.00E-05
23,2019-03-07T14:00:00+00:00,-3.00E-05,-6.00E-05
24,2019-03-07T15:00:00+00:00,3.00E-05,7.00E-05
25,2019-03-07T16:00:00+00:00,0,0
26,2019-03-07T17:00:00+00:00,0,-2.00E-05
27,2019-03-07T18:00:00+00:00,-2.00E-05,0
28,2019-03-07T19:00:00+00:00,-3.00E-05,-1.00E-05
29,2019-03-07T20:00:00+00:00,-4.00E-05,-1.00E-05
30,2019-03-07T21:00:00+00:00,-3.00E-05,-3.00E-05
31,2019-03-07T22:00:00+00:00,-1.00E-05,0
32,2019-03-07T23:00:00+00:00,-2.00E-05,1.00E-05
33,2019-03-08T00:00:00+00:00,1.00E-05,3.00E-05
34,2019-03-08T01:00:00+00:00,1.00E-05,3.00E-05
35,2019-03-08T02:00:00+00:00,0,-2.00E-05
36,2019-03-08T03:00:00+00:00,-2.00E-05,3.00E-05
37,2019-03-08T04:00:00+00:00,-2.00E-05,5.00E-05
38,2019-03-08T05:00:00+00:00,-2.00E-05,5.00E-05
39,2019-03-08T06:00:00+00:00,-5.00E-05,-4.00E-05
40,2019-03-08T07:00:00+00:00,-3.00E-05,-1.00E-05
41,2019-03-08T08:00:00+00:00,-1.00E-05,-3.00E-05
42,2019-03-08T09:00:00+00:00,2.00E-05,1.00E-05
43,2019-03-08T10:00:00+00:00,3.00E-05,5.00E-05
44,2019-03-08T11:00:00+00:00,2.00E-05,0.0001
45,2019-03-08T12:00:00+00:00,2.00E-05,8.00E-05
46,2019-03-08T13:00:00+00:00,4.00E-05,0.00011
47,2019-03-08T14:00:00+00:00,5.00E-05,0.00012
48,2019-03-08T15:00:00+00:00,2.00E-05,0.00012
49,2019-03-08T16:00:00+00:00,1.00E-05,5.00E-05
50,2019-03-08T17:00:00+00:00,3.00E-05,5.00E-05
51,2019-03-08T18:00:00+00:00,4.00E-05,7.00E-05
52,2019-03-08T19:00:00+00:00,3.00E-05,6.00E-05
53,2019-03-08T20:00:00+00:00,3.00E-05,5.00E-05
54,2019-03-08T21:00:00+00:00,1.00E-05,4.00E-05
55,2019-03-08T22:00:00+00:00,1.00E-05,3.00E-05
56,2019-03-08T23:00:00+00:00,0,4.00E-05
57,2019-03-09T00:00:00+00:00,-3.00E-05,1.00E-05
58,2019-03-09T01:00:00+00:00,-2.00E-05,2.00E-05
59,2019-03-09T02:00:00+00:00,-4.00E-05,4.00E-05
60,2019-03-09T03:00:00+00:00,-2.00E-05,5.00E-05
61,2019-03-09T04:00:00+00:00,-2.00E-05,-1.00E-05
62,2019-03-09T05:00:00+00:00,1.00E-05,2.00E-05
63,2019-03-09T06:00:00+00:00,0,2.00E-05
64,2019-03-09T07:00:00+00:00,1.00E-05,0
65,2019-03-09T08:00:00+00:00,0,0
66,2019-03-09T09:00:00+00:00,-1.00E-05,3.00E-05
67,2019-03-09T10:00:00+00:00,-2.00E-05,0
68,2019-03-09T11:00:00+00:00,-3.00E-05,0
69,2019-03-09T12:00:00+00:00,-1.00E-05,1.00E-05
70,2019-03-09T13:00:00+00:00,-1.00E-05,4.00E-05
71,2019-03-09T14:00:00+00:00,1.00E-05,3.00E-05
72,2019-03-09T15:00:00+00:00,2.00E-05,0
73,2019-03-09T16:00:00+00:00,3.00E-05,-4.00E-05
74,2019-03-09T17:00:00+00:00,0,-4.00E-05
75,2019-03-09T18:00:00+00:00,0,3.00E-05
76,2019-03-09T19:00:00+00:00,2.00E-05,7.00E-05
77,2019-03-09T20:00:00+00:00,0,2.00E-05
78,2019-03-09T21:00:00+00:00,0,-5.00E-05
79,2019-03-09T22:00:00+00:00,1.00E-05,-2.00E-05
80,2019-03-09T23:00:00+00:00,1.00E-05,0
81,2019-03-10T00:00:00+00:00,2.00E-05,1.00E-05
82,2019-03-10T01:00:00+00:00,2.00E-05,-4.00E-05
83,2019-03-10T02:00:00+00:00,0,-2.00E-05
84,2019-03-10T03:00:00+00:00,-3.00E-05,-3.00E-05
85,2019-03-10T04:00:00+00:00,-4.00E-05,-5.00E-05
86,2019-03-10T05:00:00+00:00,-2.00E-05,-4.00E-05
87,2019-03-10T06:00:00+00:00,-2.00E-05,-4.00E-05
88,2019-03-10T07:00:00+00:00,-2.00E-05,0
89,2019-03-10T08:00:00+00:00,0,-6.00E-05
90,2019-03-10T09:00:00+00:00,-2.00E-05,4.00E-05
91,2019-03-10T10:00:00+00:00,6.00E-05,2.00E-05
92,2019-03-10T11:00:00+00:00,1.00E-05,6.00E-05
93,2019-03-10T12:00:00+00:00,0,0
94,2019-03-10T13:00:00+00:00,1.00E-05,-1.00E-05
95,2019-03-10T14:00:00+00:00,1.50E-05,0
96,2019-03-10T15:00:00+00:00,3.00E-06,2.30E-05
97,2019-03-10T16:00:00+00:00,-1.00E-05,-1.00E-06
98,2019-03-10T17:00:00+00:00,3.40E-05,-1.90E-05
99,2019-03-10T18:00:00+00:00,-4.00E-05,-4.30E-05
100,2019-03-10T19:00:00+00:00,-1.70E-05,2.80E-05
101,2019-03-10T20:00:00+00:00,-2.60E-05,1.40E-05
102,2019-03-10T21:00:00+00:00,-5.20E-05,-1.40E-05
103,2019-03-10T22:00:00+00:00,-4.20E-05,-9.90E-05
104,2019-03-10T23:00:00+00:00,-2.40E-05,-2.00E-05
105,2019-03-11T00:00:00+00:00,1.50E-05,-1.40E-05
106,2019-03-11T01:00:00+00:00,4.20E-05,-2.10E-05
107,2019-03-11T02:00:00+00:00,1.30E-05,-5.00E-06
108,2019-03-11T03:00:00+00:00,2.20E-05,-3.00E-06
109,2019-03-11T04:00:00+00:00,-1.60E-05,-1.00E-06
110,2019-03-11T05:00:00+00:00,-1.40E-05,-1.70E-05
111,2019-03-11T06:00:00+00:00,1.00E-06,-3.70E-05
112,2019-03-11T07:00:00+00:00,4.40E-05,9.10E-05
113,2019-03-11T08:00:00+00:00,-1.80E-05,1.10E-05
114,2019-03-11T09:00:00+00:00,1.40E-05,1.20E-05
115,2019-03-11T10:00:00+00:00,-1.30E-05,1.70E-05
116,2019-03-11T11:00:00+00:00,-1.20E-05,1.10E-05
117,2019-03-11T12:00:00+00:00,5.00E-06,1.70E-05
118,2019-03-11T13:00:00+00:00,-3.20E-05,1.70E-05
119,2019-03-11T14:00:00+00:00,-3.40E-05,2.50E-05
120,2019-03-11T15:00:00+00:00,-4.10E-05,6.00E-06
121,2019-03-11T16:00:00+00:00,-4.30E-05,6.00E-06
122,2019-03-11T17:00:00+00:00,-3.80E-05,6.00E-06
123,2019-03-11T18:00:00+00:00,-4.20E-05,1.20E-05
124,2019-03-11T19:00:00+00:00,-4.10E-05,1.90E-05
125,2019-03-11T20:00:00+00:00,-3.80E-05,-3.30E-05
126,2019-03-11T21:00:00+00:00,-3.30E-05,3.90E-05
127,2019-03-11T22:00:00+00:00,-3.40E-05,-2.30E-05
128,2019-03-11T23:00:00+00:00,-2.00E-05,-1.10E-05
129,2019-03-12T00:00:00+00:00,-1.90E-05,-5.40E-05
130,2019-03-12T01:00:00+00:00,-1.50E-05,-6.30E-05
131,2019-03-12T02:00:00+00:00,0,-4.40E-05
132,2019-03-12T03:00:00+00:00,-1.40E-05,-8.20E-05
133,2019-03-12T04:00:00+00:00,-4.70E-05,-0.00021
134,2019-03-12T05:00:00+00:00,-5.20E-05,-0.000283
135,2019-03-12T06:00:00+00:00,4.00E-06,-0.000198
136,2019-03-12T07:00:00+00:00,3.80E-05,-0.000308
137,2019-03-12T08:00:00+00:00,0.000105,-0.000192
138,2019-03-12T09:00:00+00:00,6.40E-05,-1.20E-05
139,2019-03-12T10:00:00+00:00,7.30E-05,-5.00E-06
140,2019-03-12T11:00:00+00:00,6.10E-05,-7.00E-06
141,2019-03-12T12:00:00+00:00,3.10E-05,-3.60E-05
142,2019-03-12T13:00:00+00:00,3.00E-06,-3.60E-05
143,2019-03-12T14:00:00+00:00,-1.60E-05,3.70E-05
144,2019-03-12T15:00:00+00:00,4.00E-05,-7.00E-06
145,2019-03-12T16:00:00+00:00,5.30E-05,-1.50E-05
146,2019-03-12T17:00:00+00:00,2.50E-05,-2.40E-05
147,2019-03-12T18:00:00+00:00,-9.00E-06,-7.00E-06
148,2019-03-12T19:00:00+00:00,-2.60E-05,-1.70E-05
149,2019-03-12T20:00:00+00:00,1.90E-05,-6.00E-06
150,2019-03-12T21:00:00+00:00,4.90E-05,4.00E-06
151,2019-03-12T22:00:00+00:00,-2.10E-05,-1.40E-05
152,2019-03-12T23:00:00+00:00,-5.10E-05,1.40E-05
153,2019-03-13T00:00:00+00:00,-1.20E-05,-2.20E-05
154,2019-03-13T01:00:00+00:00,3.80E-05,-5.20E-05
155,2019-03-13T02:00:00+00:00,2.50E-05,-2.80E-05
156,2019-03-13T03:00:00+00:00,0,-2.50E-05
157,2019-03-13T04:00:00+00:00,1.90E-05,1.00E-06
158,2019-03-13T05:00:00+00:00,-1.70E-05,-1.60E-05
159,2019-03-13T06:00:00+00:00,-3.00E-05,-1.00E-06
160,2019-03-13T07:00:00+00:00,-3.80E-05,1.60E-05
161,2019-03-13T08:00:00+00:00,-3.40E-05,2.80E-05
162,2019-03-13T09:00:00+00:00,-3.90E-05,1.70E-05
163,2019-03-13T10:00:00+00:00,-5.60E-05,1.50E-05
164,2019-03-13T11:00:00+00:00,-9.00E-06,2.00E-05
165,2019-03-13T12:00:00+00:00,7.00E-06,4.10E-05
166,2019-03-13T13:00:00+00:00,1.30E-05,3.70E-05
167,2019-03-13T14:00:00+00:00,3.30E-05,7.00E-06
168,2019-03-13T15:00:00+00:00,3.70E-05,-8.00E-06
169,2019-03-13T16:00:00+00:00,-1.50E-05,-3.60E-05
170,2019-03-13T17:00:00+00:00,-4.80E-05,-2.20E-05
171,2019-03-13T18:00:00+00:00,-1.00E-05,-4.70E-05
172,2019-03-13T19:00:00+00:00,-1.30E-05,-2.50E-05
173,2019-03-13T20:00:00+00:00,-7.00E-06,2.00E-05
174,2019-03-13T21:00:00+00:00,-2.00E-05,2.00E-06
175,2019-03-13T22:00:00+00:00,-2.70E-05,-2.20E-05
176,2019-03-13T23:00:00+00:00,4.00E-06,3.00E-06
177,2019-03-14T00:00:00+00:00,-1.00E-05,3.00E-06
178,2019-03-14T01:00:00+00:00,-3.00E-06,-1.20E-05
179,2019-03-14T02:00:00+00:00,-1.30E-05,-1.40E-05
180,2019-03-14T03:00:00+00:00,-3.00E-05,-3.00E-06
181,2019-03-14T04:00:00+00:00,-4.20E-05,-2.30E-05
182,2019-03-14T05:00:00+00:00,-2.50E-05,-3.20E-05
183,2019-03-14T06:00:00+00:00,-1.00E-06,-1.90E-05
184,2019-03-14T07:00:00+00:00,2.00E-06,-2.20E-05
185,2019-03-14T08:00:00+00:00,-5.50E-05,-3.80E-05
186,2019-03-14T09:00:00+00:00,-3.70E-05,1.00E-05
187,2019-03-14T10:00:00+00:00,2.00E-06,3.00E-05
188,2019-03-14T11:00:00+00:00,7.00E-06,5.10E-05
189,2019-03-14T12:00:00+00:00,0,2.70E-05
190,2019-03-14T13:00:00+00:00,6.00E-06,3.40E-05
191,2019-03-14T14:00:00+00:00,1.60E-05,2.50E-05
192,2019-03-14T15:00:00+00:00,2.40E-05,5.00E-05
193,2019-03-14T16:00:00+00:00,-4.00E-06,3.50E-05
194,2019-03-14T17:00:00+00:00,-1.40E-05,4.80E-05
195,2019-03-14T18:00:00+00:00,1.00E-06,-1.50E-05
196,2019-03-14T19:00:00+00:00,3.00E-06,2.00E-06
197,2019-03-14T20:00:00+00:00,1.80E-05,1.10E-05
198,2019-03-14T21:00:00+00:00,2.40E-05,1.30E-05
199,2019-03-14T22:00:00+00:00,2.30E-05,1.60E-05
200,2019-03-14T23:00:00+00:00,-1.10E-05,1.60E-05
201,2019-03-15T00:00:00+00:00,-4.00E-06,1.20E-05
202,2019-03-15T01:00:00+00:00,9.00E-06,2.30E-05
203,2019-03-15T02:00:00+00:00,2.80E-05,8.00E-06
204,2019-03-15T03:00:00+00:00,5.70E-05,4.00E-05
205,2019-03-15T04:00:00+00:00,6.80E-05,4.20E-05
206,2019-03-15T05:00:00+00:00,7.20E-05,5.50E-05
207,2019-03-15T06:00:00+00:00,8.50E-05,5.80E-05
208,2019-03-15T07:00:00+00:00,7.10E-05,3.30E-05
209,2019-03-15T08:00:00+00:00,4.00E-05,5.00E-06
210,2019-03-15T09:00:00+00:00,2.40E-05,-3.70E-05
211,2019-03-15T10:00:00+00:00,4.00E-05,-1.00E-06
212,2019-03-15T11:00:00+00:00,3.30E-05,1.00E-05
213,2019-03-15T12:00:00+00:00,3.10E-05,-7.00E-06
214,2019-03-15T13:00:00+00:00,6.40E-05,4.30E-05
215,2019-03-15T14:00:00+00:00,0.000108,0.000116
216,2019-03-15T15:00:00+00:00,7.30E-05,9.10E-05
217,2019-03-15T16:00:00+00:00,5.60E-05,3.10E-05
218,2019-03-15T17:00:00+00:00,5.00E-05,5.00E-06
219,2019-03-15T18:00:00+00:00,5.70E-05,2.40E-05
220,2019-03-15T19:00:00+00:00,5.00E-05,-7.00E-06
221,2019-03-15T20:00:00+00:00,7.20E-05,-1.80E-05
222,2019-03-15T21:00:00+00:00,9.30E-05,-2.10E-05
223,2019-03-15T22:00:00+00:00,6.10E-05,8.00E-06
224,2019-03-15T23:00:00+00:00,3.40E-05,-6.00E-06
225,2019-03-16T00:00:00+00:00,3.60E-05,1.00E-06
226,2019-03-16T01:00:00+00:00,3.80E-05,6.00E-06
227,2019-03-16T02:00:00+00:00,5.50E-05,1.10E-05
228,2019-03-16T03:00:00+00:00,0.000111,1.00E-06
229,2019-03-16T04:00:00+00:00,0.00014,1.90E-05
230,2019-03-16T05:00:00+00:00,0.00019,7.00E-06
231,2019-03-16T06:00:00+00:00,0.000183,-1.90E-05
232,2019-03-16T07:00:00+00:00,0.000114,4.10E-05
233,2019-03-16T08:00:00+00:00,5.20E-05,5.10E-05
234,2019-03-16T09:00:00+00:00,4.40E-05,2.60E-05
235,2019-03-16T10:00:00+00:00,8.70E-05,4.40E-05
236,2019-03-16T11:00:00+00:00,8.00E-05,4.30E-05
237,2019-03-16T12:00:00+00:00,7.40E-05,2.80E-05
238,2019-03-16T13:00:00+00:00,1.00E-06,1.60E-05
239,2019-03-16T14:00:00+00:00,-9.00E-06,7.10E-05
240,2019-03-16T15:00:00+00:00,2.20E-05,7.10E-05
241,2019-03-16T16:00:00+00:00,2.20E-05,3.40E-05
242,2019-03-16T17:00:00+00:00,2.10E-05,3.40E-05
243,2019-03-16T18:00:00+00:00,3.00E-05,2.40E-05
244,2019-03-16T19:00:00+00:00,2.50E-05,-6.00E-06
245,2019-03-16T20:00:00+00:00,4.00E-06,0
246,2019-03-16T21:00:00+00:00,3.30E-05,5.50E-05
247,2019-03-16T22:00:00+00:00,4.70E-05,3.00E-05
248,2019-03-16T23:00:00+00:00,3.80E-05,1.20E-05
249,2019-03-17T00:00:00+00:00,2.90E-05,-1.10E-05
250,2019-03-17T01:00:00+00:00,3.90E-05,5.00E-06
251,2019-03-17T02:00:00+00:00,3.80E-05,4.90E-05
252,2019-03-17T03:00:00+00:00,1.00E-06,7.00E-06
253,2019-03-17T04:00:00+00:00,-9.00E-06,1.40E-05
254,2019-03-17T05:00:00+00:00,1.70E-05,4.10E-05
255,2019-03-17T06:00:00+00:00,1.00E-05,1.90E-05
256,2019-03-17T07:00:00+00:00,4.70E-05,5.40E-05
257,2019-03-17T08:00:00+00:00,1.40E-05,5.60E-05
258,2019-03-17T09:00:00+00:00,3.00E-05,3.50E-05
259,2019-03-17T10:00:00+00:00,2.40E-05,2.20E-05
260,2019-03-17T11:00:00+00:00,3.00E-05,3.80E-05
261,2019-03-17T12:00:00+00:00,1.20E-05,3.70E-05
262,2019-03-17T13:00:00+00:00,-8.00E-06,1.50E-05
263,2019-03-17T14:00:00+00:00,-9.00E-06,3.30E-05
264,2019-03-17T15:00:00+00:00,1.90E-05,2.00E-05
265,2019-03-17T16:00:00+00:00,2.50E-05,0
266,2019-03-17T17:00:00+00:00,-2.00E-06,-3.20E-05
267,2019-03-17T18:00:00+00:00,-4.00E-06,-3.10E-05
268,2019-03-17T19:00:00+00:00,-1.20E-05,-2.00E-05
269,2019-03-17T20:00:00+00:00,-1.90E-05,-2.20E-05
270,2019-03-17T21:00:00+00:00,-3.00E-06,2.00E-05
271,2019-03-17T22:00:00+00:00,-1.60E-05,1.30E-05
272,2019-03-17T23:00:00+00:00,-1.50E-05,-1.00E-06
273,2019-03-18T00:00:00+00:00,-3.10E-05,-2.30E-05
274,2019-03-18T01:00:00+00:00,-1.30E-05,2.60E-05
275,2019-03-18T02:00:00+00:00,3.00E-05,-1.50E-05
276,2019-03-18T03:00:00+00:00,2.40E-05,-3.20E-05
277,2019-03-18T04:00:00+00:00,8.00E-06,-3.30E-05
278,2019-03-18T05:00:00+00:00,5.00E-06,-3.60E-05
279,2019-03-18T06:00:00+00:00,-2.60E-05,1.30E-05
280,2019-03-18T07:00:00+00:00,-1.40E-05,5.10E-05
281,2019-03-18T08:00:00+00:00,-2.30E-05,3.10E-05
282,2019-03-18T09:00:00+00:00,-1.00E-06,3.00E-05
283,2019-03-18T10:00:00+00:00,1.80E-05,1.10E-05
284,2019-03-18T11:00:00+00:00,8.00E-06,2.00E-06
285,2019-03-18T12:00:00+00:00,1.90E-05,5.10E-05
286,2019-03-18T13:00:00+00:00,4.80E-05,4.40E-05
287,2019-03-18T14:00:00+00:00,3.10E-05,3.20E-05
288,2019-03-18T15:00:00+00:00,-1.00E-06,3.70E-05
289,2019-03-18T16:00:00+00:00,9.00E-06,6.00E-05
290,2019-03-18T17:00:00+00:00,1.90E-05,5.80E-05
291,2019-03-18T18:00:00+00:00,1.00E-06,3.60E-05
292,2019-03-18T19:00:00+00:00,7.00E-06,3.90E-05
293,2019-03-18T20:00:00+00:00,2.00E-06,2.10E-05
294,2019-03-18T21:00:00+00:00,2.60E-05,1.90E-05
295,2019-03-18T22:00:00+00:00,1.80E-05,1.30E-05
296,2019-03-18T23:00:00+00:00,1.70E-05,1.80E-05
297,2019-03-19T00:00:00+00:00,1.30E-05,7.00E-06
298,2019-03-19T01:00:00+00:00,2.70E-05,1.90E-05
299,2019-03-19T02:00:00+00:00,2.30E-05,-1.10E-05
300,2019-03-19T03:00:00+00:00,3.20E-05,-1.40E-05
301,2019-03-19T04:00:00+00:00,9.00E-06,-9.00E-06
302,2019-03-19T05:00:00+00:00,-2.10E-05,3.50E-05
303,2019-03-19T06:00:00+00:00,-6.00E-06,3.30E-05
304,2019-03-19T07:00:00+00:00,-7.00E-06,5.40E-05
305,2019-03-19T08:00:00+00:00,3.00E-06,2.90E-05
306,2019-03-19T09:00:00+00:00,0,1.10E-05
307,2019-03-19T10:00:00+00:00,-1.00E-06,1.10E-05
308,2019-03-19T11:00:00+00:00,-5.00E-06,2.10E-05
309,2019-03-19T12:00:00+00:00,-5.00E-06,7.00E-06
310,2019-03-19T13:00:00+00:00,1.20E-05,1.20E-05
311,2019-03-19T14:00:00+00:00,2.40E-05,6.00E-06
312,2019-03-19T15:00:00+00:00,7.00E-06,4.40E-05
313,2019-03-19T16:00:00+00:00,1.30E-05,8.00E-06
314,2019-03-19T17:00:00+00:00,1.10E-05,2.90E-05
315,2019-03-19T18:00:00+00:00,3.00E-05,4.30E-05
316,2019-03-19T19:00:00+00:00,4.00E-06,1.90E-05
317,2019-03-19T20:00:00+00:00,0,3.10E-05
318,2019-03-19T21:00:00+00:00,1.90E-05,4.50E-05
319,2019-03-19T22:00:00+00:00,3.00E-06,4.00E-06
320,2019-03-19T23:00:00+00:00,2.40E-05,2.20E-05
321,2019-03-20T00:00:00+00:00,1.70E-05,3.90E-05
322,2019-03-20T01:00:00+00:00,9.00E-06,2.40E-05
323,2019-03-20T02:00:00+00:00,-1.00E-05,3.70E-05
324,2019-03-20T03:00:00+00:00,5.00E-06,4.20E-05
325,2019-03-20T04:00:00+00:00,1.50E-05,4.00E-05
326,2019-03-20T05:00:00+00:00,0,2.80E-05
327,2019-03-20T06:00:00+00:00,3.50E-05,4.50E-05
328,2019-03-20T07:00:00+00:00,5.40E-05,4.60E-05
329,2019-03-20T08:00:00+00:00,2.50E-05,5.70E-05
330,2019-03-20T09:00:00+00:00,1.10E-05,5.70E-05
331,2019-03-20T10:00:00+00:00,1.80E-05,6.10E-05
332,2019-03-20T11:00:00+00:00,2.20E-05,4.00E-05
333,2019-03-20T12:00:00+00:00,2.20E-05,2.80E-05
334,2019-03-20T13:00:00+00:00,-3.00E-06,2.10E-05
335,2019-03-20T14:00:00+00:00,-2.00E-06,2.30E-05
336,2019-03-20T15:00:00+00:00,-1.70E-05,8.00E-06
337,2019-03-20T16:00:00+00:00,8.00E-06,-5.00E-06
338,2019-03-20T17:00:00+00:00,-1.20E-05,4.00E-06
339,2019-03-20T18:00:00+00:00,-2.00E-06,-2.50E-05
340,2019-03-20T19:00:00+00:00,1.20E-05,1.00E-05
341,2019-03-20T20:00:00+00:00,-2.00E-06,-3.00E-06
342,2019-03-20T21:00:00+00:00,9.00E-06,2.30E-05
343,2019-03-20T22:00:00+00:00,8.00E-06,2.90E-05
344,2019-03-20T23:00:00+00:00,3.20E-05,1.60E-05
345,2019-03-21T00:00:00+00:00,4.50E-05,-6.00E-06
346,2019-03-21T01:00:00+00:00,1.50E-05,-5.00E-06
347,2019-03-21T02:00:00+00:00,1.30E-05,6.00E-06
348,2019-03-21T03:00:00+00:00,3.00E-05,3.80E-05
349,2019-03-21T04:00:00+00:00,2.10E-05,4.30E-05
350,2019-03-21T05:00:00+00:00,2.40E-05,3.40E-05
351,2019-03-21T06:00:00+00:00,6.00E-06,2.70E-05
352,2019-03-21T07:00:00+00:00,-3.00E-06,5.20E-05
353,2019-03-21T08:00:00+00:00,-5.00E-06,2.30E-05
354,2019-03-21T09:00:00+00:00,-4.60E-05,2.30E-05
355,2019-03-21T10:00:00+00:00,-1.90E-05,2.70E-05
356,2019-03-21T11:00:00+00:00,-2.60E-05,1.20E-05
357,2019-03-21T12:00:00+00:00,-1.80E-05,1.00E-05
358,2019-03-21T13:00:00+00:00,-7.00E-06,5.00E-06
359,2019-03-21T14:00:00+00:00,-9.00E-06,2.70E-05
360,2019-03-21T15:00:00+00:00,-5.00E-06,9.00E-06
361,2019-03-21T16:00:00+00:00,2.40E-05,1.00E-06
362,2019-03-21T17:00:00+00:00,2.40E-05,-1.70E-05
363,2019-03-21T18:00:00+00:00,3.10E-05,-1.30E-05
364,2019-03-21T19:00:00+00:00,3.00E-05,-2.70E-05
365,2019-03-21T20:00:00+00:00,2.50E-05,-3.00E-06
366,2019-03-21T21:00:00+00:00,1.20E-05,1.00E-05
367,2019-03-21T22:00:00+00:00,4.00E-06,3.00E-06
368,2019-03-21T23:00:00+00:00,-1.30E-05,-2.80E-05
369,2019-03-22T00:00:00+00:00,-5.60E-05,-4.70E-05
370,2019-03-22T01:00:00+00:00,-3.90E-05,-2.80E-05
371,2019-03-22T02:00:00+00:00,-4.00E-05,-3.10E-05
372,2019-03-22T03:00:00+00:00,-2.70E-05,-1.30E-05
373,2019-03-22T04:00:00+00:00,-4.30E-05,1.90E-05
374,2019-03-22T05:00:00+00:00,-2.00E-05,3.30E-05
375,2019-03-22T06:00:00+00:00,-1.60E-05,4.00E-05
376,2019-03-22T07:00:00+00:00,-3.40E-05,2.90E-05
377,2019-03-22T08:00:00+00:00,-2.10E-05,3.40E-05
378,2019-03-22T09:00:00+00:00,6.00E-06,7.00E-06
379,2019-03-22T10:00:00+00:00,-2.90E-05,5.00E-06
380,2019-03-22T11:00:00+00:00,-2.20E-05,2.80E-05
381,2019-03-22T12:00:00+00:00,-2.90E-05,1.00E-05
382,2019-03-22T13:00:00+00:00,1.00E-05,2.70E-05
383,2019-03-22T14:00:00+00:00,1.80E-05,7.00E-06
384,2019-03-22T15:00:00+00:00,4.10E-05,1.70E-05
385,2019-03-22T16:00:00+00:00,1.20E-05,-7.00E-06
386,2019-03-22T17:00:00+00:00,6.00E-06,-1.60E-05
387,2019-03-22T18:00:00+00:00,1.00E-05,3.60E-05
388,2019-03-22T19:00:00+00:00,-7.00E-06,-9.00E-06
389,2019-03-22T20:00:00+00:00,-1.50E-05,-2.00E-05
390,2019-03-22T21:00:00+00:00,-1.30E-05,-2.60E-05
391,2019-03-22T22:00:00+00:00,1.30E-05,-2.90E-05
392,2019-03-22T23:00:00+00:00,0,-1.10E-05
393,2019-03-23T00:00:00+00:00,9.00E-06,-1.60E-05
394,2019-03-23T01:00:00+00:00,-1.80E-05,-4.30E-05
395,2019-03-23T02:00:00+00:00,-6.00E-06,-3.70E-05
396,2019-03-23T03:00:00+00:00,2.20E-05,-2.70E-05
397,2019-03-23T04:00:00+00:00,1.00E-06,2.20E-05
398,2019-03-23T05:00:00+00:00,-5.10E-05,-1.30E-05
399,2019-03-23T06:00:00+00:00,-3.60E-05,-3.20E-05
400,2019-03-23T07:00:00+00:00,-1.20E-05,-3.00E-06
401,2019-03-23T08:00:00+00:00,-2.30E-05,-3.20E-05
402,2019-03-23T09:00:00+00:00,-2.40E-05,-3.00E-06
403,2019-03-23T10:00:00+00:00,-3.40E-05,-3.30E-05
404,2019-03-23T11:00:00+00:00,0,-1.30E-05
405,2019-03-23T12:00:00+00:00,-6.00E-06,-3.80E-05
406,2019-03-23T13:00:00+00:00,-3.10E-05,-4.30E-05
407,2019-03-23T14:00:00+00:00,-3.80E-05,-3.00E-05
408,2019-03-23T15:00:00+00:00,5.00E-06,3.00E-06
409,2019-03-23T16:00:00+00:00,-2.50E-05,2.90E-05
410,2019-03-23T17:00:00+00:00,-4.70E-05,3.30E-05
411,2019-03-23T18:00:00+00:00,-4.00E-05,1.60E-05
412,2019-03-23T19:00:00+00:00,-1.90E-05,2.30E-05
413,2019-03-23T20:00:00+00:00,-2.60E-05,-1.60E-05
414,2019-03-23T21:00:00+00:00,-3.20E-05,8.00E-06
415,2019-03-23T22:00:00+00:00,-7.00E-06,4.00E-05
416,2019-03-23T23:00:00+00:00,7.00E-06,3.60E-05
417,2019-03-24T00:00:00+00:00,1.10E-05,-7.00E-06
418,2019-03-24T01:00:00+00:00,-3.60E-05,-1.90E-05
419,2019-03-24T02:00:00+00:00,-3.70E-05,-3.10E-05
420,2019-03-24T03:00:00+00:00,-2.40E-05,-1.40E-05
