,Open_time,Open,High,Low,Close,Volume,Close_time,Quote asset volumn,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
0,2021-04-03 04:00:00,2111.37000000,2130.00000000,2067.28000000,2070.98000000,226050.70289000,1617465599999,474753785.71729840,284780,104731.81895000,219998506.87542990
1,2021-04-03 12:00:00,2071.00000000,2095.69000000,1996.30000000,2008.52000000,343699.45236000,1617494399999,704416413.16640160,561863,164241.24095000,336736942.18606530
2,2021-04-03 20:00:00,2008.59000000,2034.59000000,1975.24000000,2034.58000000,207340.31755000,1617523199999,416483621.92513910,288547,107861.36571000,216652842.85837650
0,2021-04-04 04:00:00,2034.59000000,2091.83000000,2028.39000000,2077.34000000,180340.20952000,1617551999999,371757051.52118470,287840,94792.83865000,195401593.19424350
1,2021-04-04 12:00:00,2077.33000000,2086.16000000,2051.24000000,2075.69000000,126665.23847000,1617580799999,262208232.99607840,242539,61221.35859000,126741342.09030030
2,2021-04-04 20:00:00,2075.70000000,2085.00000000,2002.15000000,2028.16000000,201393.33792000,1617609599999,409549656.78580860,313274,97902.12409000,199054034.29625010
0,2021-04-05 04:00:00,2028.19000000,2125.00000000,2010.99000000,2113.18000000,266916.77841000,1617638399999,553102808.67505010,361909,139193.24906000,288633974.76057910
1,2021-04-05 12:00:00,2112.91000000,2130.64000000,2084.12000000,2107.38000000,216613.49861000,1617667199999,456432480.35293040,272795,106547.22682000,224531057.80891660
2,2021-04-05 20:00:00,2107.43000000,2151.00000000,2090.00000000,2099.45000000,190275.80030000,1617695999999,404246682.83177830,350517,99152.80087000,210693483.89304390
0,2021-04-06 04:00:00,2099.42000000,2130.37000000,2044.65000000,2084.67000000,292665.50416000,1617724799999,614119991.17333520,454686,142835.47848000,299778435.92392840
1,2021-04-06 12:00:00,2084.84000000,2129.35000000,2074.88000000,2112.21000000,190444.75129000,1617753599999,402124139.03394230,301558,90823.97817000,191758237.97089150
2,2021-04-06 20:00:00,2112.22000000,2129.01000000,2067.70000000,2074.89000000,181399.86717000,1617782399999,379898824.62229370,252358,89621.31453000,187690704.09496940
0,2021-04-07 04:00:00,2074.78000000,2074.78000000,1930.01000000,1977.04000000,440115.77638000,1617811199999,880945475.14779680,638685,204063.05694000,408636809.39792910
1,2021-04-07 12:00:00,1976.91000000,2013.97000000,1937.28000000,1963.47000000,271469.26067000,1617839999999,537762274.28346660,338112,144218.51205000,285794470.12261710
2,2021-04-07 20:00:00,1963.46000000,2034.00000000,1947.35000000,2027.76000000,172055.74846000,1617868799999,344095355.43019850,334697,87288.76755000,174548092.53050240
0,2021-04-08 04:00:00,2027.79000000,2059.92000000,1982.64000000,2059.50000000,188650.87597000,1617897599999,381196768.61492090,262378,95958.45824000,193881018.14165210
1,2021-04-08 12:00:00,2059.49000000,2084.61000000,2043.23000000,2080.46000000,140649.37357000,1617926399999,290504106.96676280,314328,67663.35155000,139771288.60072590
2,2021-04-08 20:00:00,2080.39000000,2097.73000000,2057.86000000,2077.89000000,111323.92363000,1617955199999,231410449.54998470,177305,54585.55933000,113483178.90980750
0,2021-04-09 04:00:00,2077.75000000,2100.00000000,2053.46000000,2062.24000000,186838.38532000,1617983999999,388285594.01939520,247852,89755.46925000,186577176.19219630
1,2021-04-09 12:00:00,2062.25000000,2084.00000000,2047.57000000,2066.87000000,128225.12895000,1618012799999,265438072.45352670,220015,61034.75593000,126384784.77280990
2,2021-04-09 20:00:00,2067.19000000,2200.00000000,2058.00000000,2162.93000000,332604.63628000,1618041599999,713116978.36300210,467101,174949.80152000,375102092.94135170
0,2021-04-10 04:00:00,2162.94000000,2176.83000000,2130.84000000,2156.07000000,169985.30161000,1618070399999,366789060.06885250,394381,83280.87461000,179718138.12242780
1,2021-04-10 12:00:00,2156.36000000,2167.57000000,2083.53000000,2133.49000000,152868.27105000,1618099199999,325458843.42645870,313679,72397.86778000,154174523.42149780
2,2021-04-10 20:00:00,2133.49000000,2157.13000000,2113.40000000,2130.89000000,129366.28470000,1618127999999,276219351.90904180,266338,66903.40476000,142841351.66011100
0,2021-04-11 04:00:00,2131.00000000,2160.52000000,2123.38000000,2148.40000000,145772.14981000,1618156799999,312207862.06648710,351737,73735.10580000,157930319.10758150
1,2021-04-11 12:00:00,2148.60000000,2165.02000000,2125.24000000,2151.36000000,117127.07322000,1618185599999,251225926.96506260,212696,57212.41085000,122724732.62325220
2,2021-04-11 20:00:00,2151.42000000,2203.46000000,2130.00000000,2181.10000000,199203.59630000,1618214399999,430534449.59326800,343982,100316.70279000,216826057.69753470
0,2021-04-12 04:00:00,2181.10000000,2191.16000000,2115.85000000,2121.74000000,234500.77129000,1618243199999,504289306.11089400,306667,112665.91237000,242362868.69380870
1,2021-04-12 12:00:00,2121.74000000,2152.00000000,2102.00000000,2137.69000000,145388.98935000,1618271999999,310159201.06586900,263918,73732.39229000,157310249.51326740
2,2021-04-12 20:00:00,2137.86000000,2191.85000000,2135.53000000,2163.84000000,184572.77850000,1618300799999,399681770.01638360,243875,93325.66440000,202110999.03358260
0,2021-04-13 04:00:00,2163.90000000,2277.00000000,2163.90000000,2275.70000000,341777.80038000,1618329599999,759547136.20793110,559391,174997.24086000,389092289.71978010
1,2021-04-13 12:00:00,2275.69000000,2318.00000000,2250.00000000,2299.19000000,256258.04202000,1618358399999,586592755.27229920,485402,130775.30194000,299397123.71101030
2,2021-04-13 20:00:00,2299.19000000,2400.00000000,2281.33000000,2370.50000000,279070.74009000,1618387199999,655106615.85913350,482059,146707.27785000,344617550.59437600
0,2021-04-14 04:00:00,2370.49000000,2394.08000000,2293.09000000,2348.71000000,365435.03224000,1618415999999,860229412.58326500,535339,187225.49096000,440865273.24557720
1,2021-04-14 12:00:00,2349.39000000,2447.29000000,2301.89000000,2432.60000000,328425.83633000,1618444799999,779417402.18500850,536699,161467.73309000,383135454.99692980
2,2021-04-14 20:00:00,2432.59000000,2481.00000000,2400.00000000,2469.10000000,224329.87571000,1618473599999,549527510.60021530,498327,114620.28344000,280887641.41330520
0,2021-04-15 04:00:00,2468.66000000,2487.38000000,2405.08000000,2461.49000000,212596.70459000,1618502399999,520564679.44551750,456929,109975.45085000,269384555.04297490
1,2021-04-15 12:00:00,2461.42000000,2543.47000000,2433.44000000,2514.04000000,245024.38615000,1618531199999,609971273.55538790,507512,131376.66768000,327166561.58804310
2,2021-04-15 20:00:00,2514.04000000,2548.29000000,2367.10000000,2426.59000000,372847.84850000,1618559999999,915833338.06259790,547319,176823.46883000,434273998.68863650
0,2021-04-16 04:00:00,2426.59000000,2450.00000000,2300.00000000,2428.92000000,416236.04216000,1618588799999,992266492.72230810,677972,201262.36462000,479907250.41848210
1,2021-04-16 12:00:00,2428.39000000,2461.94000000,2400.73000000,2422.67000000,210079.86139000,1618617599999,510466762.26246860,453924,108182.97447000,262947725.35912670
2,2021-04-16 20:00:00,2422.38000000,2495.00000000,2422.38000000,2461.40000000,185790.92508000,1618646399999,459352236.22390090,370319,91727.53171000,226803766.83337740
0,2021-04-17 04:00:00,2461.55000000,2475.65000000,2330.06000000,2345.00000000,244032.07001000,1618675199999,587059768.37764170,491388,119356.06523000,287172587.41506980
1,2021-04-17 12:00:00,2345.00000000,2395.54000000,2310.00000000,2317.60000000,194409.26059000,1618703999999,458483140.31069170,380592,95616.55235000,225485451.07254070
2,2021-04-17 20:00:00,2317.65000000,2340.00000000,1946.80000000,2210.29000000,681467.86725000,1618732799999,1490885897.28839430,927616,333488.50443000,730150043.17562450
0,2021-04-18 04:00:00,2210.10000000,2223.00000000,2038.00000000,2144.30000000,547033.44247000,1618761599999,1158656907.41799440,712490,265261.31456000,562012523.74573060
1,2021-04-18 12:00:00,2143.75000000,2248.98000000,2135.00000000,2235.64000000,246882.38232000,1618790399999,541266517.80407240,473460,123430.57593000,270599418.74339110
2,2021-04-18 20:00:00,2235.65000000,2300.00000000,2198.06000000,2268.60000000,218648.44060000,1618819199999,492042780.31724530,457173,110551.71172000,248881115.51801340
0,2021-04-19 04:00:00,2268.58000000,2277.84000000,2080.00000000,2095.32000000,370704.63600000,1618847999999,809263402.68409930,640038,179154.73986000,391445325.70029060
1,2021-04-19 12:00:00,2095.58000000,2220.00000000,2082.27000000,2161.12000000,231239.18895000,1618876799999,499269745.10614980,314287,115545.08924000,249472497.47119070
2,2021-04-19 20:00:00,2161.12000000,2177.04000000,2055.00000000,2092.03000000,269254.93149000,1618905599999,566736767.93350330,365728,133128.20192000,280191585.24951230
0,2021-04-20 04:00:00,2092.54000000,2230.00000000,2087.02000000,2186.65000000,339523.14922000,1618934399999,737267267.34957050,555615,170286.12957000,369842924.50204830
1,2021-04-20 12:00:00,2187.14000000,2346.62000000,2172.48000000,2330.03000000,383462.72829000,1618963199999,877205629.94286190,557321,197029.16114000,450962413.03981330
2,2021-04-20 20:00:00,2330.26000000,2362.98000000,2272.94000000,2294.18000000,330880.34464000,1618991999999,765233539.55964420,525643,169495.54076000,392094462.72709020
0,2021-04-21 04:00:00,2294.18000000,2450.00000000,2235.16000000,2442.80000000,479171.97033000,1619020799999,1122667780.19073210,796669,235418.79925000,551744782.03055650
1,2021-04-21 12:00:00,2442.79000000,2469.54000000,2335.00000000,2357.06000000,367833.54673000,1619049599999,884094564.28577210,583510,182223.94905000,438059264.23177210
2,2021-04-21 20:00:00,2357.06000000,2496.00000000,2313.46000000,2471.44000000,636166.21524000,1619078399999,1538619489.37252040,754600,327026.14839000,791161062.87567650
0,2021-04-22 04:00:00,2471.02000000,2612.14000000,2409.97000000,2610.58000000,718511.24909000,1619107199999,1817536629.11401100,1030143,365843.17254000,925587745.79402420
1,2021-04-22 12:00:00,2610.76000000,2644.47000000,2303.44000000,2397.94000000,866075.63313000,1619135999999,2152622787.29488640,1325854,431326.14616000,1073423324.00733340
2,2021-04-22 20:00:00,2397.94000000,2442.89000000,2116.00000000,2132.45000000,1293382.51832000,1619164799999,2907108996.40201650,1300949,625726.99720000,1407223747.10618630
0,2021-04-23 04:00:00,2132.22000000,2339.00000000,2107.00000000,2333.84000000,809260.94705000,1619193599999,1811678931.27179550,890953,403742.86031000,904047286.36868490
1,2021-04-23 12:00:00,2333.69000000,2378.03000000,2278.91000000,2367.39000000,429598.97648000,1619222399999,1001137524.07174610,598480,215070.03769000,501104976.66929950
2,2021-04-23 20:00:00,2367.39000000,2368.74000000,2227.21000000,2273.34000000,348532.96344000,1619251199999,798189104.75949520,390057,168703.93420000,386482496.68544910
0,2021-04-24 04:00:00,2273.22000000,2302.70000000,2154.80000000,2250.60000000,407556.81194000,1619279999999,903729642.45640350,519411,205335.06255000,455537392.48947060
1,2021-04-24 12:00:00,2250.60000000,2297.38000000,2198.68000000,2213.35000000,241599.17085000,1619308799999,544994206.05588260,366006,120417.79386000,271605303.94453150
2,2021-04-24 20:00:00,2214.08000000,2250.27000000,2181.35000000,2193.43000000,118485.10933000,1619323259271,263429416.74407440,137902,60546.31408000,134622229.20316650
0,2021-04-25 04:00:00,2193.33000000,2356.64000000,2192.26000000,2341.59000000,340348.71711000,1619366399999,780268607.44443410,554363,174478.98408000,400153140.34711920
1,2021-04-25 12:00:00,2341.59000000,2355.32000000,2168.00000000,2320.49000000,398683.55574000,1619395199999,905280871.27664670,615280,196529.54751000,446378404.48527770
2,2021-04-25 20:00:00,2320.44000000,2488.58000000,2303.64000000,2450.00000000,465895.22201000,1619423999999,1133435909.62022000,716217,237614.19092000,578006679.67817350
0,2021-04-26 04:00:00,2450.00000000,2525.00000000,2414.65000000,2508.19000000,315556.34317000,1619452799999,783505738.09826830,586421,165688.01900000,411337720.67318180
1,2021-04-26 12:00:00,2508.20000000,2542.80000000,2430.00000000,2532.60000000,295017.44849000,1619481599999,735388696.94353540,549969,144123.94140000,359288836.32910780
2,2021-04-26 20:00:00,2532.06000000,2566.81000000,2480.29000000,2545.63000000,197864.95579000,1619510399999,499846286.88733440,281450,100870.12581000,254882364.59370830
0,2021-04-27 04:00:00,2545.66000000,2670.00000000,2531.27000000,2663.01000000,339374.36081000,1619539199999,876886517.64495310,577376,184108.02643000,475854524.24970250
1,2021-04-27 12:00:00,2663.01000000,2680.00000000,2602.00000000,2666.13000000,234489.14791000,1619567999999,618406219.08254920,396781,119907.77071000,316273237.68439020
2,2021-04-27 20:00:00,2666.13000000,2716.00000000,2559.44000000,2612.24000000,328136.76728000,1619596799999,864544615.95551510,427692,159586.48865000,420931531.62282960
0,2021-04-28 04:00:00,2612.25000000,2734.96000000,2577.73000000,2681.02000000,372258.47099000,1619625599999,996022536.40043860,595650,184736.80662000,494569960.36530640
1,2021-04-28 12:00:00,2681.02000000,2760.00000000,2665.55000000,2748.24000000,298987.94693000,1619654399999,812980001.84491770,563758,153381.42753000,417140750.76443130
2,2021-04-28 20:00:00,2748.23000000,2756.41000000,2668.00000000,2730.63000000,246886.12972000,1619683199999,669496359.14615810,403884,120058.89566000,325618123.34176240
0,2021-04-29 04:00:00,2730.63000000,2798.00000000,2705.00000000,2777.39000000,324921.85500000,1619711999999,898485719.40691780,503042,166251.13926000,459761150.10526410
1,2021-04-29 12:00:00,2777.30000000,2787.37000000,2681.00000000,2757.04000000,292082.02597000,1619740799999,798151430.70172480,472812,142655.57707000,389866205.57829540
2,2021-04-29 20:00:00,2757.04000000,2792.00000000,2725.93000000,2774.48000000,214699.30579000,1619769599999,592093118.37074970,361161,108578.16453000,299519317.10754790
0,2021-04-30 04:00:00,2774.48000000,2798.30000000,2723.09000000,2736.46000000,299077.72670000,1619798399999,824007487.67170250,622543,147713.01319000,407151612.42304700
1,2021-04-30 12:00:00,2736.47000000,2785.00000000,2731.67000000,2772.42000000,181562.17233000,1619827199999,501197095.05707030,398817,91747.58499000,253243917.20707020
2,2021-04-30 20:00:00,2772.42000000,2870.00000000,2743.41000000,2858.74000000,236726.94197000,1619855999999,668166389.34618270,455907,126241.01738000,356376719.46251760
0,2021-05-01 04:00:00,2858.77000000,2880.83000000,2805.24000000,2866.37000000,201020.22740000,1619884799999,573590163.05467490,500959,103280.96259000,294777820.85859950
1,2021-05-01 12:00:00,2866.37000000,2954.28000000,2866.07000000,2944.77000000,252512.90804000,1619913599999,738076635.66434710,480528,133905.74756000,391319632.49297220
2,2021-05-01 20:00:00,2944.83000000,2954.70000000,2871.50000000,2892.90000000,205659.56128000,1619942399999,599857603.12259480,398885,100880.98107000,294235683.06191560
0,2021-05-02 04:00:00,2892.90000000,2940.09000000,2852.26000000,2929.15000000,200818.46942000,1619971199999,583540020.36760880,387026,104331.68190000,303207888.14353150
1,2021-05-02 12:00:00,2929.14000000,2985.00000000,2920.00000000,2949.56000000,165504.51380000,1619999999999,488913258.75449710,346369,89267.20596000,263772172.38284610
2,2021-05-02 20:00:00,2949.33000000,3147.00000000,2949.32000000,3146.95000000,344011.19237000,1620028799999,1050693176.35600610,675642,189389.92546000,578303731.81274770
0,2021-05-03 04:00:00,3146.95000000,3204.04000000,3085.06000000,3163.66000000,433084.25590000,1620057599999,1366067602.08284290,797398,217569.81000000,686562905.85608500
1,2021-05-03 12:00:00,3163.65000000,3454.00000000,3150.89000000,3431.04000000,551992.61453000,1620086399999,1827025701.97630230,1029706,282442.88005000,934851080.78446060
2,2021-05-03 20:00:00,3431.04000000,3450.00000000,3180.61000000,3313.63000000,552187.32729000,1620115199999,1831370083.36108450,1122844,274135.35987000,909278082.25704630
0,2021-05-04 04:00:00,3314.00000000,3527.00000000,3213.35000000,3228.49000000,750138.07080000,1620143999999,2540342951.64748630,1469385,377709.23242000,1279256901.81858580
1,2021-05-04 12:00:00,3228.36000000,3429.31000000,3160.00000000,3239.01000000,523713.98749000,1620172799999,1731389485.70089100,1042007,261648.92536000,865491115.57574570
2,2021-05-04 20:00:00,3239.01000000,3385.00000000,3200.23000000,3339.51000000,367442.52317000,1620201599999,1212171912.63592690,742899,186016.58232000,613709461.49875960
0,2021-05-05 04:00:00,3339.51000000,3407.63000000,3281.63000000,3305.90000000,401111.49856000,1620230399999,1344142162.65699870,725220,192930.74244000,646693208.48028100
1,2021-05-05 12:00:00,3305.79000000,3549.34000000,3280.62000000,3524.26000000,406262.71415000,1620259199999,1399680701.60823220,756322,202211.91667000,696713753.56601020
2,2021-05-05 20:00:00,3524.33000000,3539.20000000,3376.47000000,3439.20000000,257663.07322000,1620287999999,891234269.85451880,477490,127448.87698000,440888682.70802530
0,2021-05-06 04:00:00,3439.14000000,3577.76000000,3419.21000000,3551.25000000,289367.17849000,1620316799999,1011958866.32860540,524579,145198.53092000,507983460.46232740
1,2021-05-06 12:00:00,3551.26000000,3605.40000000,3400.20000000,3489.73000000,373562.32535000,1620345599999,1310234258.59414120,701040,184700.85549000,647920795.58402100
2,2021-05-06 20:00:00,3489.74000000,3536.18000000,3353.23000000,3434.17000000,301168.00146000,1620374399999,1036373000.21931270,505728,146422.00146000,503947824.10786460
0,2021-05-07 04:00:00,3434.09000000,3570.00000000,3408.04000000,3560.93000000,234983.99815000,1620403199999,817493898.71849380,440812,118909.49387000,413812249.95003360
1,2021-05-07 12:00:00,3560.93000000,3587.00000000,3421.11000000,3479.53000000,224392.64820000,1620431999999,787873769.53184000,435992,108137.14465000,379739825.35010030
2,2021-05-07 20:00:00,3479.79000000,3580.00000000,3449.27000000,3527.87000000,208529.44283000,1620460799999,736431072.15059910,356073,103569.35044000,365798108.12207650
0,2021-05-08 04:00:00,3527.87000000,3680.12000000,3523.03000000,3631.16000000,400074.95529000,1620489599999,1439675978.50743990,651191,204034.36633000,734295728.25484330
1,2021-05-08 12:00:00,3632.01000000,3958.33000000,3631.75000000,3910.26000000,521863.15040000,1620518399999,1994790713.26435490,1139703,268862.09909000,1028341112.72668550
2,2021-05-08 20:00:00,3910.26000000,3983.65000000,3815.02000000,3937.76000000,355085.45139000,1620547199999,1385614110.19798120,764403,181802.10909000,709498670.97706450
0,2021-05-09 04:00:00,3937.62000000,3966.57000000,3726.08000000,3878.46000000,404494.90063000,1620575999999,1558424022.87201440,845725,199530.33023000,769089031.31230120
1,2021-05-09 12:00:00,3878.76000000,3970.00000000,3841.19000000,3923.95000000,240820.65618000,1620604799999,941000909.59371180,679175,119859.54524000,468316842.06898220
2,2021-05-09 20:00:00,3923.95000000,4142.85000000,3885.91000000,4105.85000000,346391.77111000,1620633599999,1400653793.92115360,722625,178277.06881000,720495392.52159610
0,2021-05-10 04:00:00,4105.90000000,4169.53000000,3979.00000000,4156.37000000,491415.20616000,1620662399999,2012080629.23404790,947391,242192.67756000,991889820.02763990
1,2021-05-10 12:00:00,4155.88000000,4208.00000000,3650.00000000,3945.88000000,668090.94885000,1620691199999,2667243362.25618590,1363117,324765.42499000,1297963841.30833770
2,2021-05-10 20:00:00,3946.63000000,4030.49000000,3771.64000000,3961.68000000,438062.53823000,1620719999999,1704669605.24259480,883893,213678.33533000,831598375.09341360
0,2021-05-11 04:00:00,3961.68000000,4084.13000000,3893.77000000,4020.99000000,376660.55966000,1620748799999,1497877365.02226100,753754,189558.61284000,753945619.98713360
1,2021-05-11 12:00:00,4021.00000000,4180.22000000,3990.00000000,4173.45000000,281204.00614000,1620777599999,1147713261.32393130,653330,142958.72240000,583492987.13801400
2,2021-05-11 20:00:00,4173.46000000,4370.00000000,4146.62000000,4306.42000000,365336.61741000,1620806399999,1560916147.02656640,776252,185667.32770000,792841686.70331700
0,2021-05-12 04:00:00,4306.42000000,4372.72000000,4126.10000000,4189.07000000,419642.09766000,1620835199999,1792221018.94310750,832813,203502.15097000,869397434.68726220
1,2021-05-12 12:00:00,4188.94000000,4245.00000000,3701.58000000,3823.21000000,816864.02510000,1620863999999,3319965518.00456690,1579876,392400.20915000,1597350971.08249830
2,2021-05-12 20:00:00,3810.15000000,4034.77000000,3500.00000000,3968.00000000,684342.79246000,1620892799999,2669493444.45077170,1330818,336489.63117000,1314351867.48576050
0,2021-05-13 04:00:00,3968.00000000,3986.85000000,3596.02000000,3747.02000000,816722.66763000,1620921599999,3086996463.69287200,1543116,406352.28901000,1536723412.65996210
1,2021-05-13 12:00:00,3747.01000000,3874.12000000,3541.51000000,3717.91000000,567642.71418000,1620950399999,2090041251.27604350,1069628,276287.49943000,1018127148.46835860
2,2021-05-13 20:00:00,3717.92000000,3903.52000000,3691.35000000,3881.66000000,382444.21038000,1620979199999,1461993262.05425510,684418,202928.93397000,775994224.30047240
0,2021-05-14 04:00:00,3882.09000000,4162.40000000,3856.18000000,4131.29000000,458148.92611000,1621007999999,1833202215.32819850,896647,236381.57690000,945528613.32319240
1,2021-05-14 12:00:00,4131.30000000,4173.28000000,3967.08000000,4075.01000000,312797.28982000,1621036799999,1274220064.86543440,646179,149995.52044000,611108930.44636790
2,2021-05-14 20:00:00,4075.02000000,4134.05000000,3886.81000000,3907.66000000,317495.44912000,1621065599999,1276792882.60911300,604056,151683.84290000,609748715.81371050
0,2021-05-15 04:00:00,3907.66000000,3962.11000000,3778.69000000,3875.52000000,365681.87908000,1621094399999,1419416386.92720650,752962,176505.00324000,685465272.48783600
1,2021-05-15 12:00:00,3875.52000000,3875.52000000,3632.00000000,3646.68000000,355997.55262000,1621123199999,1334377223.42861810,698327,169831.82162000,636796809.05478190
2,2021-05-15 20:00:00,3646.24000000,3879.00000000,3620.15000000,3866.75000000,268339.96943000,1621151999999,1019103618.09918450,561333,139839.99761000,530914579.22460060
0,2021-05-16 04:00:00,3866.62000000,3867.99000000,3630.37000000,3633.45000000,306342.94953000,1621180799999,1146749405.59047890,626493,141082.22939000,528606422.59292250
1,2021-05-16 12:00:00,3633.53000000,3671.23000000,3343.06000000,3582.10000000,749382.73979000,1621209599999,2623065280.80833310,1345157,352083.02335000,1232595231.00790020
2,2021-05-16 20:00:00,3581.81000000,3587.06000000,3102.00000000,3520.85000000,787178.21330000,1621238399999,2640253901.77926390,1107349,380994.71059000,1279700930.62841860
0,2021-05-17 04:00:00,3520.87000000,3575.24000000,3266.66000000,3284.75000000,527978.05629000,1621267199999,1825815089.06086390,794143,267308.49345000,925089980.84903020
1,2021-05-17 12:00:00,3284.99000000,3453.00000000,3121.48000000,3282.51000000,588856.17039000,1621295999999,1935002589.89469820,983860,285429.15664000,938804070.54588030
2,2021-05-17 20:00:00,3282.25000000,3559.16000000,3240.00000000,3510.02000000,411053.23533000,1621324799999,1414686367.85283130,698958,212579.75889000,731906699.75427020
0,2021-05-18 04:00:00,3510.07000000,3565.71000000,3255.71000000,3345.50000000,529292.07783000,1621353599999,1803987140.53086110,825372,260678.20429000,887884843.40568510
1,2021-05-18 12:00:00,3345.49000000,3464.02000000,3310.06000000,3375.07000000,346765.52827000,1621382399999,1174200363.43873460,619557,174782.24765000,591827943.57459080
2,2021-05-18 20:00:00,3375.08000000,3441.73000000,2857.41000000,2985.00000000,1022528.06143000,1621411199999,3116275278.92239550,1345914,475654.53966000,1450021115.12743680
0,2021-05-19 04:00:00,2985.00000000,3006.00000000,1888.00000000,2742.61000000,2161820.51520000,1621439999999,5515782229.60851350,2546377,1041184.09676000,2670855076.57952780
1,2021-05-19 12:00:00,2741.44000000,2920.44000000,2427.50000000,2438.92000000,1125487.74276000,1621468799999,3009466658.45655010,1656677,574113.72133000,1538876660.07098300
2,2021-05-19 20:00:00,2438.92000000,2779.00000000,2155.00000000,2712.69000000,1338816.97088000,1621497599999,3298868538.95153330,1677082,659996.19474000,1631849185.07745370
0,2021-05-20 04:00:00,2712.68000000,2990.05000000,2567.06000000,2903.99000000,876560.62059000,1621526399999,2452277891.36613630,1345925,442774.31965000,1239460234.15765230
1,2021-05-20 12:00:00,2903.97000000,2905.70000000,2581.00000000,2768.62000000,727400.33863000,1621555199999,1999055468.34977130,1220045,362903.74898000,997021273.56623580
2,2021-05-20 20:00:00,2767.87000000,2938.54000000,2679.79000000,2686.96000000,514730.98833000,1621583999999,1440218128.53887240,889062,258556.51606000,723613992.34622270
0,2021-05-21 04:00:00,2687.44000000,2783.21000000,2378.00000000,2420.69000000,1005007.39206000,1621612799999,2598703743.23719350,1339844,487290.46549000,1261386199.89169590
1,2021-05-21 12:00:00,2420.39000000,2518.86000000,2101.00000000,2430.98000000,1207293.55475000,1621641599999,2859779257.06506280,1447258,594318.24631000,1408349629.92679190
2,2021-05-21 20:00:00,2430.98000000,2485.00000000,2145.00000000,2248.57000000,711819.60374000,1621670399999,1639732535.14046380,946240,348617.98335000,802224671.87679710
0,2021-05-22 04:00:00,2248.56000000,2483.30000000,2246.56000000,2367.21000000,600740.22572000,1621699199999,1430439671.15726680,942032,294485.94083000,701672478.90891670
1,2021-05-22 12:00:00,2367.21000000,2397.00000000,2251.16000000,2294.87000000,371758.18211000,1621727999999,864141634.17299660,596462,179076.54570000,416412617.33816410
2,2021-05-22 20:00:00,2295.45000000,2381.57000000,2127.63000000,2157.64000000,453051.92565000,1621756799999,1021913733.47746260,710867,217843.63377000,491999944.76947880
0,2021-05-23 04:00:00,2158.01000000,2174.82000000,1866.29000000,1924.79000000,1396908.15792000,1621785599999,2814705566.69318080,1715686,674738.22775000,1360086016.63746840
1,2021-05-23 12:00:00,1924.95000000,2150.00000000,1728.74000000,2096.39000000,1064588.64768000,1621814399999,2070640839.37431700,1334465,518248.58069000,1010499253.77059410
2,2021-05-23 20:00:00,2096.63000000,2297.00000000,2079.94000000,2291.10000000,607893.07925000,1621843199999,1317163501.82948750,910545,298116.68775000,645834843.05879340
0,2021-05-24 04:00:00,2291.44000000,2529.87000000,2221.19000000,2509.07000000,904723.08895000,1621871999999,2136476781.28126750,1248307,453706.62403000,1073082209.58336450
1,2021-05-24 12:00:00,2509.61000000,2675.00000000,2416.10000000,2648.43000000,674016.75425000,1621900799999,1726604683.61047550,1140444,351505.11536000,900827942.99552150
2,2021-05-24 20:00:00,2647.92000000,2750.00000000,2520.48000000,2660.48000000,653377.01201000,1621929599999,1717657934.95966420,1015562,327513.69209000,861134222.30794450
0,2021-05-25 04:00:00,2660.39000000,2674.31000000,2378.54000000,2610.47000000,978325.28429000,1621958399999,2466326437.66607670,1245922,480227.17800000,1211211342.32397560
1,2021-05-25 12:00:00,2610.60000000,2735.00000000,2484.62000000,2705.11000000,483647.20815000,1621987199999,1258753176.77551860,715375,242293.66403000,631114648.71194690
2,2021-05-25 20:00:00,2705.10000000,2898.00000000,2643.00000000,2890.62000000,554177.42465000,1622015999999,1552367835.47838390,982359,280269.78613000,785111729.56125180
0,2021-05-26 04:00:00,2890.61000000,2910.00000000,2688.07000000,2744.78000000,584031.95233000,1622044799999,1633279376.03762210,963836,280548.26111000,784670733.35199380
1,2021-05-26 12:00:00,2744.79000000,2887.15000000,2665.56000000,2884.94000000,445590.21553000,1622073599999,1230741917.06547430,780342,225706.06864000,623570279.32108970
2,2021-05-26 20:00:00,2884.82000000,2889.74000000,2633.68000000,2735.02000000,476701.74385000,1622102399999,1298696964.45801480,691068,227553.46107000,619789779.20838980
0,2021-05-27 04:00:00,2735.03000000,2867.96000000,2683.93000000,2803.99000000,377158.14759000,1622131199999,1057517028.60055030,616224,195252.22472000,547519090.71710400
1,2021-05-27 12:00:00,2803.85000000,2814.63000000,2701.77000000,2742.23000000,245170.02062000,1622159999999,677505151.28164780,424821,117835.54664000,325709367.04612370
2,2021-05-27 20:00:00,2742.23000000,2762.45000000,2513.00000000,2566.13000000,427997.03719000,1622188799999,1124981517.66280020,644244,203187.48530000,534170844.25597740
0,2021-05-28 04:00:00,2566.69000000,2617.78000000,2419.46000000,2558.36000000,651217.49761000,1622217599999,1642438842.56290480,851373,332634.21299000,839547845.14220420
1,2021-05-28 12:00:00,2558.92000000,2572.50000000,2327.38000000,2412.10000000,475370.07882000,1622246399999,1167241948.81871750,688632,227304.16560000,558190509.37086990
2,2021-05-28 20:00:00,2412.34000000,2574.27000000,2394.40000000,2488.96000000,393429.53587000,1622275199999,987009808.27460060,592191,202142.52421000,507277011.45862190
